Wall time,Step,Value
1712805925.132176,194,0.46896353363990784
1712805930.1645167,195,0.3997898995876312
1712805935.2488968,196,0.2384854555130005
1712805949.1308951,199,0.24036075174808502
1712805953.7469516,200,0.054771602153778076
1712805958.431749,201,0.22348053753376007
1712805977.41261,205,0.33088424801826477
1712805991.4893165,208,0.0835098996758461
1712805996.159844,209,0.3393479287624359
1712806000.9082077,210,0.2589976191520691
1712806019.9644516,214,0.5656653642654419
1712806024.6737797,215,0.4971458911895752
1712806029.3456335,216,0.03342723846435547
1712806043.294476,219,0.13822539150714874
1712806062.499786,223,0.23056383430957794
1712806076.6222153,226,0.13693206012248993
1712806081.2501144,227,0.19107359647750854
1712806085.9666169,228,0.10453269630670547
1712806090.690304,229,0.2553633153438568
1712806100.1193705,231,0.48839011788368225
1712806109.4779494,233,0.043128933757543564
1712806119.285959,235,0.052180930972099304
1712806128.7701216,237,0.25978216528892517
1712806138.56398,239,0.1698094755411148
1712806142.7032957,240,1.3254764080047607
1712806156.787864,243,0.41877880692481995
1712806160.86681,244,0.37012919783592224
1712806165.6000772,245,0.12888973951339722
1712806170.3206785,246,0.08883260935544968
1712806180.39863,248,0.02778787910938263
1712806204.3946068,253,0.057346221059560776
1712806254.0598052,263,0.131081223487854
1712806263.9016356,265,0.48178258538246155
1712806278.5360084,268,0.2972166836261749
1712806283.2102947,269,0.21790491044521332
1712806287.8889508,270,0.15958429872989655
1712806326.9599144,278,0.31235840916633606
1712806346.014986,282,0.04666547849774361
1712806350.7140667,283,0.11942607164382935
1712806355.3548422,284,0.03689900040626526
1712806364.6102705,286,0.42063453793525696
1712806403.2785075,294,0.06683873385190964
1712806407.9503818,295,0.030271686613559723
1712806422.487049,298,0.6761537194252014
1712806432.2635584,300,0.2615523934364319
1712806442.4551904,302,0.03585610166192055
1712806452.1711001,304,0.14710958302021027
1712806462.342586,306,0.31876495480537415
1712806466.9822786,307,0.17557354271411896
1712806476.8707292,309,0.11042258888483047
1712806486.3475041,311,0.06803565472364426
1712806491.1127443,312,0.7473876476287842
1712806501.385194,314,0.10895513743162155
1712806525.2207696,319,0.07415007799863815
1712806529.9646277,320,0.24605779349803925
1712806534.6115644,321,0.21358370780944824
1712806539.2964518,322,0.6274534463882446
1712806577.4913175,330,0.38845372200012207
1712806586.329581,332,0.07084767520427704
1712806590.993457,333,0.2340017706155777
1712806605.8344576,336,0.07116123288869858
1712806624.5921378,340,0.0690811425447464
1712806634.430616,342,0.6471361517906189
1712806639.168045,343,0.10874355584383011
1712806653.2909248,346,0.3057529628276825
1712806662.760258,348,0.07844913750886917
1712806686.6655335,353,0.09732350707054138
1712806696.4999373,355,1.0553494691848755
1712806701.2418194,356,0.4363899528980255
1712806724.8572211,361,0.3303860127925873
1712806729.5494993,362,0.2797670364379883
1712806738.9300902,364,0.7107799649238586
1712806753.0061142,367,0.3062664866447449
1712806762.4917192,369,0.1068914607167244
1712806767.2445123,370,0.11125550419092178
1712806786.0546098,374,0.33189326524734497
1712806795.382656,376,0.35755714774131775
1712806800.1167085,377,0.29098325967788696
1712806805.3012307,378,0.3810417354106903
1712806824.2775996,382,0.08934813737869263
1712806843.2533526,386,0.13604708015918732
1712806847.951808,387,0.4997551739215851
1712806852.702551,388,0.16806666553020477
1712806857.3815014,389,0.35720935463905334
1712806862.049388,390,0.535904586315155
1712806866.7155278,391,0.08499306440353394
1712806900.240028,398,0.30852010846138
1712806915.025603,401,0.256680965423584
1712806919.778759,402,0.07362838834524155
1712806958.0654757,410,0.6349316239356995
1712806976.9177961,414,0.19682110846042633
1712806981.5575323,415,0.29488471150398254
1712806986.3289945,416,0.3261529207229614
1712806991.0363889,417,0.05737365782260895
1712806996.1763303,418,0.4042501449584961
1712807010.326167,421,0.6832675933837891
1712807034.8896027,426,0.21477115154266357
1712807044.6503112,428,0.12920601665973663
1712807063.694806,432,0.1599869728088379
1712807068.39587,433,0.19013182818889618
1712807087.5696864,437,0.06125069782137871
1712807092.2539556,438,0.5105257034301758
1712807097.272176,439,0.2660503089427948
1712807111.331991,442,0.26633137464523315
1712807126.694817,445,0.21599017083644867
1712807131.3886588,446,0.20848946273326874
1712807145.87258,449,0.5224751830101013
1712807150.5645092,450,0.03317759558558464
1712807169.396879,454,0.228581964969635
1712807192.6803086,459,0.06341483443975449
1712807197.3333964,460,0.5260295867919922
1712807202.0185952,461,0.07305962592363358
1712807211.783579,463,0.0825885608792305
1712807216.4756634,464,0.2362896353006363
1712807221.5431323,465,0.43588685989379883
1712807230.8709333,467,0.1312192678451538
1712807235.5921993,468,0.1225607693195343
1712807240.5959587,469,0.07474356889724731
1712807245.588588,470,0.22195644676685333
1712807265.1337461,474,0.14797408878803253
1712807274.5372076,476,0.08346731215715408
1712807279.2160115,477,0.30140170454978943
1712807283.8199449,478,0.1539955884218216
1712807293.1095378,480,0.035461023449897766
1712807312.1135116,484,0.04941169545054436
1712807316.7016115,485,0.08536022156476974
1712807336.005808,489,0.5753827691078186
1712807340.5812025,490,0.1520489603281021
1712807350.3036847,492,0.11665336042642593
1712807360.0234032,494,0.08565881848335266
1712807378.7543943,498,0.32167279720306396
1712807384.0225923,499,0.07425462454557419
1712807398.8479443,502,0.5764550566673279
1712807403.87133,503,0.07752092182636261
1712807408.4376154,504,0.5023572444915771
1712807413.1377811,505,0.08314099162817001
1712807422.4689474,507,0.05453066527843475
1712807427.587792,508,0.449308305978775
1712807441.9279253,511,0.29853445291519165
1712807446.5459511,512,0.1527426689863205
1712807451.7048516,513,0.16237519681453705
1712807461.0824213,515,0.3432960510253906
1712807475.0462167,518,0.2625214159488678
1712807494.0493052,522,0.1673760861158371
1712807512.0626683,526,0.24367834627628326
1712807517.1546807,527,0.2145961970090866
1712807531.2932494,530,0.4358385503292084
1712807545.249371,533,0.6575008034706116
1712807550.3191464,534,0.045761216431856155
1712807555.3772752,535,0.5089279413223267
1712807560.053231,536,0.2933361828327179
1712807564.7105389,537,0.06135063245892525
1712807569.2939994,538,0.26545414328575134
1712807583.4419656,541,0.035653602331876755
1712807588.1228592,542,0.13703490793704987
1712807592.748665,543,0.12167022377252579
1712807597.3623223,544,0.5675830245018005
1712807611.3899066,547,0.21508212387561798
1712807644.8320017,554,0.32786130905151367
1712807659.3501596,557,0.24229751527309418
1712807664.3657773,558,0.11548113077878952
1712807674.1024098,560,0.14252154529094696
1712807678.8528628,561,0.2069949507713318
1712807683.4921892,562,0.16175301373004913
1712807693.349486,564,0.36716604232788086
1712807703.0725799,566,0.6825059056282043
1712807713.2134738,568,0.07302240282297134
1712807722.4473512,570,0.2570594251155853
1712807727.5309556,571,0.35556772351264954
1712807741.5827463,574,0.3065531253814697
1712807751.711499,576,0.18894390761852264
1712807765.6321433,579,0.2599979043006897
1712807770.6960473,580,0.35065916180610657
1712807799.1947496,586,0.05465814843773842
1712807803.8622754,587,0.16586129367351532
1712807808.859182,588,0.3734069764614105
1712807827.5952349,592,0.2696651518344879
1712807843.0465193,595,0.1397508829832077
1712807852.3578255,597,0.22927343845367432
1712807866.4285693,600,0.3905206024646759
1712807885.6669674,604,0.3136499226093292
1712807905.281314,608,0.08708391338586807
1712807909.4107625,609,0.12434956431388855
1712807914.1794937,610,0.06878191977739334
1712807923.476094,612,0.16499203443527222
1712807933.2387192,614,0.16013722121715546
1712807938.2956855,615,0.08676741272211075
1712807942.9293787,616,0.06112242117524147
1712807952.348461,618,0.15388181805610657
1712807961.6831918,620,0.08683448284864426
1712807966.3830955,621,0.056243717670440674
1712807971.5335026,622,0.14175719022750854
1712807976.6821868,623,0.3113301992416382
1712807991.5194921,626,0.4374763071537018
1712807996.2565982,627,0.2903848886489868
1712808019.6154234,632,0.24158690869808197
1712808029.2439835,634,0.1111624613404274
1712808043.9527087,637,0.07576220482587814
1712808048.634624,638,0.20191289484500885
